,number_of_rooms,number_of_bathrooms,sqft,days_on_market,initial_price,location_good,location_great,location_poor,neighborhood_alcatraz_ave,neighborhood_berkeley_hills,neighborhood_downtown,neighborhood_east_elmwood,neighborhood_frontage_rd,neighborhood_north_berkeley,neighborhood_northwest,neighborhood_south_side,neighborhood_thowsand_oaks,neighborhood_west_welmwood,neighborhood_westbrae,neighborhood_zaytuna_college,rental_price
2009,2,1,946,11,3975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3975.0
2010,2,1,625,64,2613,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2383.056
2011,1,1,637,3,2119,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2119.0
2012,3,2,926,0,4820,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4820.0
2013,2,1,643,14,3123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3123.0
2014,2,1,614,7,3612,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3612.0
2015,0,1,264,15,1521,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1521.0
2016,1,1,618,62,1495,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1369.42
2017,0,1,378,3,2205,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2205.0
2018,3,2,1204,2,5041,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5041.0
2019,0,1,289,44,1250,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1190.0
2020,3,2,902,42,4379,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4186.3240000000005
2021,0,1,235,52,1160,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1085.76
2022,2,1,697,1,3787,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3787.0
2023,2,1,850,24,3255,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3228.96
2024,2,1,542,1,3084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3084.0
2025,3,2,1150,2,4982,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4982.0
2026,1,1,669,8,2065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2065.0
2027,3,2,1011,4,4853,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4853.0
2028,1,1,690,5,2667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2667.0
2029,3,2,1064,13,4750,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4750.0
2030,2,1,591,3,3670,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3670.0
2031,1,1,309,2,1783,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1783.0
2032,1,1,611,2,2109,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2109.0
2033,3,2,857,42,4237,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4050.572
2034,3,2,1211,8,4968,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4968.0
2035,3,2,1041,8,4829,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4829.0
2036,2,1,612,10,3598,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3598.0
2037,3,2,939,7,4750,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4750.0
2038,0,1,161,7,2014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2014.0
2039,1,1,489,9,1916,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1916.0
2040,2,1,833,2,3943,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3943.0
2041,3,2,1076,13,5332,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5332.0
2042,3,2,1182,5,4972,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4972.0
2043,3,2,815,21,4469,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4460.062
2044,2,1,531,3,3142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3142.0
2045,0,1,445,7,1737,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1737.0
2046,1,1,385,5,1883,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1883.0
2047,2,1,803,2,3354,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3354.0
2048,1,1,528,5,2450,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2450.0
2049,3,2,816,47,4210,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3982.66
2050,3,2,801,55,4114,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3826.02
2051,0,1,492,64,1265,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1153.68
2052,3,2,1134,59,4438,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4091.836
2053,3,2,875,5,5145,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5145.0
2054,3,2,1102,32,4675,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4562.8
2055,0,1,341,17,1559,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1559.0
2056,0,1,286,6,2129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2129.0
2057,1,1,721,10,2596,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2596.0
2058,1,1,586,7,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0
2059,3,2,1028,8,4790,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4790.0
2060,3,2,1145,4,4947,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4947.0
2061,3,2,1166,39,4612,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4436.744000000001
2062,0,1,247,10,1578,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1578.0
2063,0,1,402,7,2248,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2248.0
2064,1,1,506,12,1895,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1895.0
2065,3,2,1167,50,4535,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4262.9
2066,1,1,669,6,2594,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2594.0
2067,1,1,387,47,1392,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1316.832
2068,0,1,304,0,1683,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1683.0
2069,1,1,467,2,1979,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1979.0
2070,3,2,1242,3,5081,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5081.0
2071,3,2,882,49,4218,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3973.3559999999998
2072,3,2,1024,17,4745,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4745.0
2073,2,1,800,18,3177,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3177.0
2074,3,2,853,50,4219,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3965.86
2075,0,1,397,11,2173,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2173.0
2076,1,1,711,11,2083,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2083.0
2077,1,1,721,3,2707,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2707.0
2078,1,1,687,14,2532,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2532.0
2079,0,1,424,21,1639,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1635.7220000000002
2080,0,1,148,58,953,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,880.572
2081,0,1,219,8,1529,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1529.0
2082,1,1,548,12,1973,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1973.0
2083,1,1,492,14,1834,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1834.0
2084,1,1,548,6,2463,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2463.0
2085,3,2,1019,12,5206,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5206.0
2086,1,1,747,59,1699,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1566.4779999999998
2087,3,2,936,13,4692,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4692.0
2088,3,2,955,3,4763,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4763.0
2089,2,1,817,8,3296,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3296.0
2090,2,1,548,3,3659,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3659.0
2091,2,1,721,59,2752,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2537.344
2092,2,1,564,13,3001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3001.0
2093,0,1,505,14,1738,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1738.0
2094,1,1,572,0,2057,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2057.0
2095,3,2,1119,54,4405,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4105.46
2096,0,1,231,11,1510,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1510.0
2097,3,2,818,8,5081,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5081.0
2098,3,2,922,12,4642,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4642.0
2099,1,1,372,11,1797,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1797.0
2100,0,1,316,9,2138,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2138.0
2101,1,1,696,32,1908,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1862.2079999999999
2102,1,1,665,4,2633,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2633.0
2103,3,2,1088,7,4873,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4873.0
2104,0,1,263,9,1580,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1580.0
2105,2,1,936,61,2950,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2708.1
2106,2,1,655,62,2629,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2408.1639999999998
2107,1,1,584,16,1950,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1950.0
2108,1,1,522,12,1945,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1945.0
2109,2,1,845,14,3312,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3312.0
2110,3,2,1054,11,4794,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4794.0
2111,2,1,787,9,3332,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3332.0
2112,1,1,677,9,2040,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2040.0
2113,0,1,144,50,1045,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,982.3
2114,2,1,757,44,2956,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2814.112
2115,0,1,207,10,1524,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1524.0
2116,1,1,444,5,2399,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2399.0
2117,0,1,358,13,1660,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1660.0
2118,1,1,379,12,1725,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1725.0
2119,0,1,154,1,1536,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1536.0
2120,2,1,895,23,3263,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3243.422
2121,2,1,821,27,3118,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3074.348
2122,2,1,748,15,3188,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3188.0
2123,3,2,998,46,4435,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4204.38
2124,2,1,830,2,3897,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3897.0
2125,3,2,1163,2,4995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4995.0
2126,0,1,429,8,2214,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2214.0
2127,3,2,1002,2,4824,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4824.0
2128,2,1,769,49,2845,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2679.99
2129,0,1,135,4,1480,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1480.0
2130,3,2,827,7,4655,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4655.0
2131,2,1,532,3,3614,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3614.0
2132,1,1,604,2,2088,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2088.0
2133,3,2,1197,56,4477,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4154.656
2134,2,1,674,13,3110,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3110.0
2135,1,1,673,7,2604,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2604.0
2136,2,1,663,63,2589,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2366.346
2137,0,1,184,1,2098,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2098.0
2138,1,1,503,17,1860,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1860.0
2139,1,1,315,17,1672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1672.0
2140,1,1,400,22,1636,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1629.4560000000001
2141,1,1,730,59,1641,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1513.0020000000002
2142,1,1,398,1,1900,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1900.0
2143,0,1,127,9,1948,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1948.0
2144,3,2,1088,13,4829,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4829.0
2145,0,1,188,25,1364,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1350.36
2146,0,1,449,7,1820,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1820.0
2147,3,2,958,61,4202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3857.4359999999997
2148,0,1,287,14,2093,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2093.0
2149,0,1,490,11,1760,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1760.0
2150,0,1,298,13,2071,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2071.0
2151,3,2,1212,21,4849,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4839.302
2152,1,1,707,1,2168,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2168.0
2153,2,1,620,1,3225,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3225.0
2154,1,1,682,10,2617,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2617.0
2155,2,1,703,5,3255,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3255.0
2156,1,1,610,5,2047,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2047.0
2157,0,1,155,12,1945,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1945.0
2158,1,1,493,13,1846,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1846.0
2159,1,1,384,7,1776,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1776.0
2160,1,1,472,3,2479,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2479.0
2161,0,1,397,34,1462,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1421.0639999999999
2162,0,1,406,10,1685,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1685.0
2163,2,1,569,37,2830,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2733.78
2164,3,2,1077,4,5369,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5369.0
2165,0,1,237,2,1613,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1613.0
2166,3,2,812,48,4166,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3932.704
2167,1,1,742,10,2678,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2678.0
2168,2,1,866,3,3418,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3418.0
2169,2,1,912,6,3473,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3473.0
2170,1,1,712,2,2186,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2186.0
2171,2,1,813,34,3057,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2971.4040000000005
2172,1,1,645,0,2097,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2097.0
2173,2,1,517,36,2756,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2667.808
2174,2,1,619,10,3152,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3152.0
2175,0,1,279,14,1542,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1542.0
2176,1,1,384,36,1499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1451.0320000000002
2177,1,1,306,11,1727,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1727.0
2178,2,1,944,54,3019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2813.708
2179,1,1,454,2,1889,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1889.0
2180,1,1,437,6,2392,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2392.0
2181,2,1,878,59,2889,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2663.658
2182,2,1,517,13,3005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3005.0
2183,0,1,542,17,1816,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1816.0
2184,0,1,365,9,1716,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1716.0
2185,0,1,297,7,1648,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1648.0
2186,3,2,1116,36,4593,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4446.024
2187,3,2,1163,7,4987,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4987.0
2188,3,2,1025,13,4775,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4775.0
2189,3,2,937,64,4110,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3748.32
2190,3,2,871,31,4397,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4300.266
2191,1,1,575,9,1949,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1949.0
2192,2,1,805,1,3345,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3345.0
2193,2,1,919,2,3450,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3450.0
2194,3,2,1160,10,5360,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5360.0
2195,3,2,1098,8,5396,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5396.0
2196,2,1,837,10,3374,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3374.0
2197,2,1,650,62,2617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2397.172
2198,3,2,914,0,4805,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4805.0
2199,0,1,355,61,1130,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1037.34
2200,0,1,301,3,2172,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2172.0
2201,3,2,880,2,4726,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4726.0
2202,1,1,575,5,1995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995.0
2203,3,2,959,1,4800,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4800.0
2204,2,1,576,43,2727,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2601.558
2205,2,1,533,50,2623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2465.62
2206,3,2,1238,53,4517,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4218.878
2207,2,1,501,35,2704,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2622.88
2208,3,2,1027,6,4843,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4843.0
2209,0,1,489,6,2307,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2307.0
2210,0,1,338,3,1736,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1736.0
2211,2,1,949,10,3939,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3939.0
2212,0,1,243,5,1561,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1561.0
2213,0,1,232,3,1585,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1585.0
2214,1,1,691,12,2021,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021.0
2215,0,1,107,10,1438,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1438.0
2216,0,1,285,5,1627,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1627.0
2217,0,1,446,6,1823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1823.0
2218,3,2,849,1,4734,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4734.0
2219,0,1,306,13,2099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2099.0
2220,2,1,837,30,3098,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3036.04
2221,0,1,192,41,1135,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1087.33
2222,3,2,1061,2,4911,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4911.0
2223,1,1,515,0,2558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2558.0
2224,1,1,604,29,1776,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1744.0320000000002
2225,1,1,455,20,1799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1799.0
2226,1,1,478,16,1833,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1833.0
2227,1,1,474,16,1794,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1794.0
2228,3,2,1233,9,4982,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4982.0
2229,1,1,534,14,1936,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1936.0
2230,1,1,698,11,2563,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2563.0
2231,3,2,1008,9,4794,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4794.0
2232,0,1,334,6,1698,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1698.0
2233,3,2,1136,3,4930,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4930.0
2234,0,1,304,5,1610,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1610.0
2235,0,1,290,20,1527,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1527.0
2236,0,1,371,40,1354,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1299.84
2237,0,1,442,14,1737,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1737.0
2238,1,1,486,4,2412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2412.0
2239,2,1,900,56,2957,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2744.0959999999995
2240,1,1,578,16,1906,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1906.0
2241,2,1,762,1,3323,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3323.0
2242,0,1,429,3,1801,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1801.0
2243,0,1,314,5,2184,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2184.0
2244,2,1,845,7,3891,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3891.0
2245,0,1,494,45,1493,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1418.35
2246,0,1,310,39,1358,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1306.396
2247,3,2,1232,11,5015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5015.0
2248,2,1,814,32,3072,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2998.272
2249,0,1,398,13,2128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2128.0
2250,0,1,469,7,1755,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1755.0
2251,3,2,1218,12,4926,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4926.0
2252,2,1,516,10,3018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3018.0
2253,2,1,570,64,2544,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2320.1279999999997
2254,3,2,919,14,4647,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4647.0
2255,1,1,560,14,1899,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1899.0
2256,2,1,541,0,3148,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3148.0
2257,0,1,310,20,1465,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1465.0
2258,1,1,595,1,2064,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2064.0
2259,3,2,1100,10,5348,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5348.0
2260,2,1,589,7,3077,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3077.0
2261,0,1,118,5,1953,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1953.0
2262,1,1,417,58,1377,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1272.348
2263,1,1,493,24,1798,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1783.616
2264,2,1,695,9,3701,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3701.0
2265,1,1,561,6,1990,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0
2266,0,1,209,3,1628,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1628.0
2267,2,1,586,5,3154,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3154.0
2268,2,1,561,47,2693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2547.578
2269,0,1,440,3,1854,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1854.0
2270,0,1,408,14,2128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2128.0
2271,3,2,824,8,4570,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4570.0
2272,2,1,926,61,2885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2648.43
2273,3,2,907,25,4498,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4453.02
2274,3,2,828,57,4157,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3849.382
2275,2,1,897,3,3432,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3432.0
2276,2,1,917,29,3270,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3211.14
2277,2,1,727,61,2708,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2485.944
2278,2,1,914,5,3414,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3414.0
2279,3,2,1228,8,5521,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5521.0
2280,1,1,447,12,1784,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1784.0
2281,1,1,470,7,2387,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2387.0
2282,2,1,883,22,3278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3264.888
2283,1,1,725,7,2672,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2672.0
2284,1,1,508,5,1971,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1971.0
2285,1,1,404,28,1602,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1576.368
2286,0,1,455,9,1812,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1812.0
2287,0,1,515,10,1786,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1786.0
